date,index,direction,sweep_time,level_price,level_kind,wick_pts,rr,adx,trend,entry_spot,sl_spot,tp_spot,entry_premium,exit_premium,lots,lot_size,quantity,gross_pnl,net_pnl,pnl_pct,exit_reason,dte
2025-05-19,NIFTY,CALL,09:45:00,25008.15,SWING_L,30.15,2.0,28.0,BULL,25018.1,24970.51,25113.29,136.09,144.25,1,50,50,208.02,165.88,2.44,No-run exit,3
2025-05-20,NIFTY,PUT,12:50:00,24847.8,SWING_H,17.25,2.0,23.8,NEUTRAL,24809.9,24872.51,24684.68,110.19,162.75,1,50,50,2428.05,2385.64,43.3,Target hit,2
2025-05-21,NIFTY,PUT,10:55:00,24923.2,SWING_H,12.85,2.0,43.4,BEAR,24914.8,24943.53,24857.34,78.25,107.39,1,50,50,1257.13,1215.54,31.07,Target hit,1
2025-05-22,NIFTY,CALL,09:40:00,24574.0,OR_L,32.4,2.0,13.3,NEUTRAL,24589.95,24534.24,24701.37,204.32,207.42,1,50,50,-45.19,-88.27,-0.86,No-run exit,7
2025-05-23,NIFTY,CALL,10:40:00,24771.65,SWING_L,23.1,2.0,43.6,NEUTRAL,24813.7,24741.13,24958.85,190.89,193.1,1,50,50,-89.51,-132.37,-1.39,No-run exit,6
2025-05-26,NIFTY,PUT,10:05:00,25049.5,OR_H,16.4,2.0,16.1,BULL,25045.55,25073.42,24989.81,136.24,169.14,1,50,50,1444.83,1402.33,20.59,Target hit,3
2025-05-27,NIFTY,CALL,11:20:00,24900.5,PDL,19.85,2.0,17.3,BULL,24946.25,24873.19,25092.38,110.8,107.96,1,50,50,-341.89,-383.48,-6.92,No-run exit,2
2025-05-28,NIFTY,CALL,09:40:00,24765.0,OR_L,21.95,2.0,12.0,NEUTRAL,24807.25,24735.63,24950.5,77.91,49.47,1,50,50,-1621.94,-1662.65,-42.68,SL hit (theta),1
2025-05-29,NIFTY,CALL,09:40:00,24793.8,OR_L,14.1,1.52,7.2,BEAR,24808.75,24772.27,24864.25,206.14,197.75,1,50,50,-619.41,-662.34,-6.43,No-run exit,7
2025-06-02,NIFTY,CALL,10:40:00,24618.45,SWING_L,27.5,2.0,8.8,BEAR,24629.4,24583.57,24721.05,133.97,127.75,1,50,50,-510.82,-552.7,-8.25,No-run exit,3
2025-06-03,NIFTY,PUT,09:55:00,24656.65,SWING_H,28.85,2.0,12.7,BEAR,24630.15,24692.91,24504.64,109.39,70.1,1,50,50,-2164.7,-2205.73,-40.33,SL hit (theta),2
2025-06-05,NIFTY,PUT,12:25:00,24845.1,SWING_H,15.3,2.0,16.3,NEUTRAL,24822.1,24867.86,24730.58,206.25,214.17,1,50,50,196.01,152.83,1.48,No-run exit,7
2025-06-10,NIFTY,CALL,09:35:00,25077.15,PDL,21.7,2.0,39.0,BULL,25124.1,25047.93,25276.43,111.59,118.0,1,50,50,120.32,78.58,1.41,No-run exit,2
2025-06-11,NIFTY,PUT,13:50:00,25137.55,OR_H,17.7,2.0,17.8,NEUTRAL,25108.85,25162.8,25000.96,78.86,57.52,1,50,50,-1266.92,-1307.75,-33.17,Hard close,1
2025-06-12,NIFTY,PUT,09:40:00,25180.1,OR_H,16.1,2.0,25.0,NEUTRAL,25103.5,25203.76,24902.98,208.59,206.95,1,50,50,-281.95,-325.03,-3.12,No-run exit,7
2025-06-13,NIFTY,PUT,13:55:00,24729.3,SWING_H,17.4,2.0,40.4,BEAR,24712.6,24754.12,24629.55,190.11,185.56,1,50,50,-427.56,-470.32,-4.95,No-run exit,6
2025-06-19,NIFTY,PUT,09:50:00,24845.1,SWING_H,18.0,2.0,33.8,BEAR,24825.45,24870.56,24735.23,206.28,197.79,1,50,50,-624.51,-667.45,-6.47,No-run exit,7
2025-06-20,NIFTY,PUT,12:30:00,24982.05,WEEK_H,21.2,2.0,17.9,BEAR,24966.35,25010.75,24877.55,192.06,162.62,1,50,50,-1672.0,-1714.41,-17.85,SL hit,6
2025-06-26,NIFTY,PUT,10:15:00,25392.05,SWING_H,17.4,1.72,8.3,BULL,25380.5,25417.07,25317.7,210.89,243.45,1,50,50,1427.78,1384.16,13.13,Target hit,7
2025-07-02,NIFTY,PUT,13:25:00,25432.7,SWING_H,13.75,2.0,5.6,NEUTRAL,25405.35,25454.08,25307.88,79.79,76.52,1,50,50,-363.48,-404.6,-10.14,No-run exit,1
2025-07-03,NIFTY,PUT,10:55:00,25537.05,OR_H,15.55,1.99,31.2,BEAR,25531.15,25560.27,25473.3,212.14,195.15,1,50,50,-1049.57,-1092.46,-10.3,SL hit,7
2025-07-04,NIFTY,CALL,09:45:00,25384.35,PDL,13.8,1.97,13.6,BEAR,25395.15,25362.94,25458.65,195.36,194.19,1,50,50,-258.35,-301.23,-3.08,No-run exit,6
2025-07-18,NIFTY,PUT,10:30:00,24954.45,SWING_H,13.35,2.0,13.9,BEAR,24943.85,24975.29,24880.97,191.89,182.52,1,50,50,-668.25,-710.96,-7.41,No-run exit,6
2025-07-24,NIFTY,CALL,12:15:00,25041.9,SWING_L,15.55,2.0,38.0,BULL,25068.3,25018.84,25167.22,208.29,207.75,1,50,50,-227.2,-270.29,-2.6,No-run exit,7
2025-07-25,NIFTY,PUT,09:45:00,24946.2,SWING_H,27.25,2.0,39.4,BEAR,24922.15,24980.94,24804.57,191.72,205.66,1,50,50,496.88,453.83,4.73,No-run exit,6
2025-07-30,NIFTY,PUT,09:50:00,24847.15,PDH,29.9,2.0,19.1,NEUTRAL,24816.4,24884.51,24680.17,77.94,78.81,1,50,50,-156.3,-197.45,-5.07,No-run exit,1
2025-08-01,NIFTY,PUT,10:50:00,24759.75,OR_H,12.85,2.0,14.6,NEUTRAL,24739.85,24780.03,24659.49,190.32,205.04,1,50,50,535.85,492.81,5.18,No-run exit,6
2025-08-05,NIFTY,CALL,10:05:00,24611.05,SWING_L,17.9,2.0,10.9,NEUTRAL,24633.65,24585.77,24729.41,109.41,105.28,1,50,50,-406.71,-448.26,-8.19,No-run exit,2
2025-08-07,NIFTY,PUT,10:50:00,24419.75,SWING_H,17.6,2.0,15.1,BEAR,24416.7,24444.68,24360.74,202.88,192.98,1,50,50,-695.16,-738.03,-7.28,No-run exit,7
2025-08-08,NIFTY,PUT,10:05:00,24457.65,SWING_H,23.25,2.0,37.8,NEUTRAL,24451.2,24488.24,24377.11,188.1,192.04,1,50,50,-3.0,-45.85,-0.49,No-run exit,6
2025-08-13,NIFTY,CALL,13:35:00,24611.05,SWING_L,16.4,2.0,12.0,NEUTRAL,24627.8,24587.27,24708.86,77.34,79.16,1,50,50,-109.24,-150.4,-3.89,No-run exit,1
2025-08-18,NIFTY,CALL,12:20:00,24884.3,OR_L,31.45,2.0,9.4,NEUTRAL,24891.05,24845.39,24982.36,135.4,143.41,1,50,50,200.64,158.52,2.34,No-run exit,3
2025-08-25,NIFTY,CALL,10:20:00,24915.0,OR_L,20.65,2.0,18.1,NEUTRAL,24927.95,24886.88,25010.09,135.6,145.75,1,50,50,307.29,265.13,3.91,No-run exit,3
2025-08-26,NIFTY,CALL,10:05:00,24796.6,OR_L,19.0,2.0,16.4,BEAR,24800.65,24770.17,24861.62,110.15,102.09,1,50,50,-603.16,-644.66,-11.71,No-run exit,2
2025-09-03,NIFTY,PUT,09:40:00,24572.45,SWING_H,20.75,2.0,39.2,NEUTRAL,24551.95,24600.58,24454.69,77.11,51.55,1,50,50,-1478.21,-1518.95,-39.4,SL hit,1
2025-09-04,NIFTY,CALL,10:20:00,24847.25,OR_L,17.75,2.0,24.3,BULL,24873.75,24822.05,24977.15,206.68,174.96,1,50,50,-1785.89,-1828.49,-17.69,SL hit,7
2025-09-05,NIFTY,PUT,12:15:00,24656.65,SWING_H,14.6,2.0,16.8,NEUTRAL,24646.35,24678.65,24581.75,189.6,194.14,1,50,50,26.79,-16.1,-0.17,No-run exit,6
2025-09-08,NIFTY,PUT,09:45:00,24832.35,PDH,13.35,2.19,21.9,BULL,24827.6,24853.15,24771.65,135.05,143.08,1,50,50,201.62,159.5,2.36,No-run exit,3
2025-09-09,NIFTY,CALL,12:15:00,24840.9,OR_L,25.35,2.0,29.0,NEUTRAL,24849.65,24808.11,24932.74,110.37,114.81,1,50,50,21.86,-19.83,-0.36,No-run exit,2
2025-09-11,NIFTY,PUT,10:05:00,24967.25,SWING_H,17.4,2.0,9.8,BULL,24957.85,24992.15,24889.26,207.38,191.35,1,50,50,-1001.51,-1044.35,-10.07,No-run exit,7
2025-09-19,NIFTY,CALL,10:25:00,25329.75,PDL,18.1,2.0,17.1,BULL,25337.7,25304.06,25404.99,194.92,179.37,1,50,50,-977.26,-1019.92,-10.46,No-run exit,6
2025-09-24,NIFTY,CALL,12:15:00,25084.65,PDL,16.7,1.55,16.9,BEAR,25095.55,25060.43,25149.85,78.81,74.53,1,50,50,-413.98,-455.07,-11.55,No-run exit,1
2025-09-29,NIFTY,PUT,11:15:00,24743.75,OR_H,13.95,2.51,52.6,BEAR,24737.5,24765.13,24668.15,109.87,153.93,1,50,50,2003.15,1960.87,35.69,Target hit,2
2025-10-08,NIFTY,PUT,09:45:00,25179.05,OR_H,13.45,1.78,24.7,NEUTRAL,25155.6,25200.06,25076.3,79.0,83.98,1,50,50,48.85,7.62,0.19,No-run exit,1
2025-10-10,NIFTY,PUT,13:45:00,25317.3,SWING_H,13.45,2.89,17.9,BULL,25313.6,25338.35,25242.05,194.73,197.8,1,50,50,-46.65,-89.58,-0.92,No-run exit,6
2025-10-14,NIFTY,PUT,09:40:00,25267.3,PDH,26.2,2.0,18.7,BULL,25236.85,25301.09,25108.37,112.09,120.79,1,50,50,235.08,193.3,3.45,No-run exit,2
2025-10-15,NIFTY,PUT,11:05:00,25310.35,PDH,16.1,2.0,24.1,BEAR,25294.1,25334.05,25214.2,79.44,75.71,1,50,50,-386.36,-427.46,-10.76,No-run exit,1
2025-10-17,NIFTY,CALL,11:55:00,25739.2,SWING_L,28.8,2.0,58.2,BULL,25754.85,25702.69,25859.18,198.13,204.28,1,50,50,107.63,64.6,0.65,No-run exit,6
2025-10-23,NIFTY,PUT,09:55:00,26066.9,OR_H,13.55,2.29,20.6,NEUTRAL,26058.9,26088.27,25991.7,216.53,199.96,1,50,50,-1028.59,-1071.56,-9.9,SL hit,7
2025-10-24,NIFTY,PUT,13:30:00,25781.5,SWING_H,16.4,2.0,24.6,NEUTRAL,25755.9,25805.64,25656.42,198.13,199.23,1,50,50,-145.0,-187.96,-1.9,No-run exit,6
2025-10-28,NIFTY,CALL,12:35:00,25871.35,SWING_L,17.1,2.0,14.7,BULL,25899.7,25846.49,26006.11,115.03,72.04,1,50,50,-2349.7,-2390.75,-41.57,SL hit (theta),2
2025-11-07,NIFTY,PUT,09:55:00,25360.4,SWING_H,30.55,2.0,14.6,BEAR,25342.25,25398.57,25229.62,194.95,183.06,1,50,50,-794.54,-837.26,-8.59,No-run exit,6
2025-11-11,NIFTY,CALL,09:40:00,25503.5,PDL,14.6,2.0,22.9,NEUTRAL,25529.65,25481.25,25626.44,113.39,79.41,1,50,50,-1898.75,-1939.92,-34.22,SL hit,2
2025-11-14,NIFTY,CALL,10:45:00,25766.3,OR_L,14.6,2.0,20.0,NEUTRAL,25785.6,25743.97,25868.85,198.36,211.22,1,50,50,442.84,399.71,4.03,No-run exit,6
2025-11-24,NIFTY,PUT,09:35:00,26097.85,SWING_H,18.95,2.0,11.5,NEUTRAL,26088.1,26124.64,26015.03,141.91,117.86,1,50,50,-1402.38,-1444.12,-20.35,SL hit,3
2025-11-26,NIFTY,PUT,13:25:00,26179.2,SWING_H,14.7,2.0,22.2,BEAR,26154.3,26201.76,26059.38,82.14,56.34,1,50,50,-1490.04,-1530.85,-37.27,SL hit,1
2025-12-01,NIFTY,PUT,09:55:00,26280.75,PDH,15.25,2.32,19.4,NEUTRAL,26264.3,26303.89,26172.4,142.87,132.35,1,50,50,-726.24,-768.19,-10.75,No-run exit,3
2025-12-04,NIFTY,PUT,12:50:00,25996.85,OR_H,13.15,2.16,22.1,NEUTRAL,25992.85,26017.8,25938.95,215.98,198.42,1,50,50,-1077.8,-1120.74,-10.38,SL hit,7
2025-12-10,NIFTY,CALL,11:05:00,25842.95,SWING_L,20.6,2.0,16.1,BEAR,25865.45,25814.6,25967.14,81.23,51.71,1,50,50,-1676.21,-1716.96,-42.27,SL hit (theta),1
2025-12-11,NIFTY,CALL,10:05:00,25734.55,PDL,22.2,2.0,22.7,BEAR,25771.55,25704.64,25905.38,214.14,230.82,1,50,50,633.85,590.42,5.51,No-run exit,7
2025-12-16,NIFTY,CALL,12:30:00,25904.75,PDL,13.6,3.29,9.2,NEUTRAL,25906.1,25883.38,25980.75,115.06,100.44,1,50,50,-930.97,-972.44,-16.9,SL hit,2
2025-12-18,NIFTY,CALL,10:10:00,25770.35,PDL,28.25,2.0,10.4,NEUTRAL,25791.15,25734.38,25904.7,198.4,207.87,1,50,50,273.73,230.64,2.33,No-run exit,6
2025-12-22,NIFTY,PUT,11:05:00,26132.5,OR_H,15.65,3.22,16.3,BULL,26130.2,26155.99,26047.15,116.05,112.79,1,50,50,-362.83,-404.49,-6.97,No-run exit,2
2026-01-01,NIFTY,CALL,10:30:00,26149.25,OR_L,15.15,2.0,59.3,BULL,26166.0,26126.26,26245.48,217.42,211.63,1,50,50,-489.67,-532.81,-4.9,No-run exit,7
2026-01-05,NIFTY,CALL,09:50:00,26287.65,OR_L,13.65,2.0,36.2,BULL,26305.0,26266.12,26382.76,143.09,151.89,1,50,50,239.99,197.74,2.76,No-run exit,3
2026-01-07,NIFTY,PUT,10:20:00,26166.0,OR_H,21.15,2.0,35.2,BEAR,26151.5,26195.01,26064.49,82.13,78.86,1,50,50,-363.54,-404.69,-9.85,No-run exit,1
2026-01-12,NIFTY,PUT,10:35:00,25576.7,SWING_H,16.3,2.0,49.9,BEAR,25560.85,25600.68,25481.19,139.04,145.42,1,50,50,119.03,76.88,1.11,No-run exit,3
2026-01-13,NIFTY,PUT,10:35:00,25813.15,PDH,13.9,2.0,16.5,NEUTRAL,25776.3,25834.8,25659.3,114.48,106.16,1,50,50,-616.17,-657.73,-11.49,No-run exit,2
2026-01-14,NIFTY,PUT,10:00:00,25744.8,OR_H,16.7,2.0,11.9,NEUTRAL,25717.25,25769.23,25613.29,80.77,83.86,1,50,50,-45.42,-86.64,-2.15,No-run exit,1
2026-01-16,NIFTY,CALL,13:30:00,25678.4,OR_L,16.0,2.0,22.4,BEAR,25702.3,25654.7,25797.5,197.72,182.16,1,50,50,-977.82,-1020.53,-10.32,No-run exit,6
2026-01-19,NIFTY,CALL,12:15:00,25528.3,OR_L,15.55,2.0,14.3,BEAR,25546.9,25505.1,25630.51,138.96,133.87,1,50,50,-454.31,-496.29,-7.14,No-run exit,3
2026-01-21,NIFTY,PUT,10:45:00,25034.75,SWING_H,50.05,2.0,47.8,BEAR,25011.3,25092.33,24849.25,78.55,44.43,1,50,50,-1906.07,-1946.71,-49.57,SL hit (theta),1
2026-01-22,NIFTY,PUT,10:05:00,25395.75,OR_H,15.9,2.0,11.6,BEAR,25366.15,25419.27,25259.9,210.77,273.73,1,50,50,2947.87,2903.8,27.55,Target hit,7
2026-01-23,NIFTY,PUT,11:20:00,25275.45,SWING_H,14.45,2.0,8.8,NEUTRAL,25264.75,25297.49,25199.28,194.35,226.1,1,50,50,1387.29,1343.93,13.83,Target hit,6
2026-01-27,NIFTY,PUT,11:50:00,25126.3,OR_H,35.75,2.0,36.1,BEAR,25086.75,25169.6,24921.05,111.42,108.0,1,50,50,-370.96,-412.55,-7.41,No-run exit,2
2026-01-28,NIFTY,CALL,11:05:00,25318.45,SWING_L,29.6,2.0,18.5,NEUTRAL,25321.15,25281.26,25400.92,79.52,74.66,1,50,50,-443.11,-484.2,-12.18,No-run exit,1
2026-01-29,NIFTY,CALL,10:10:00,25187.65,PDL,14.75,2.0,14.2,BULL,25211.65,25165.35,25304.25,209.49,193.77,1,50,50,-986.06,-1028.93,-9.82,No-run exit,7
2026-02-01,NIFTY,PUT,11:40:00,25370.7,PDH,21.4,2.0,12.8,BULL,25311.55,25399.72,25135.21,158.98,269.66,1,50,50,5334.01,5289.99,66.55,Target hit,4
2026-02-02,NIFTY,PUT,10:00:00,24884.7,OR_H,54.35,2.0,61.7,BEAR,24816.65,24946.53,24556.89,134.99,127.05,1,50,50,-596.81,-638.68,-9.46,No-run exit,3
2026-02-03,NIFTY,PUT,10:00:00,25703.7,SWING_H,44.45,2.0,14.3,NEUTRAL,25701.3,25755.87,25592.15,114.15,72.37,1,50,50,-2288.92,-2329.97,-40.82,SL hit (theta),2
2026-02-05,NIFTY,PUT,09:35:00,25703.7,SWING_H,25.85,2.0,8.7,NEUTRAL,25677.85,25737.27,25559.01,213.36,228.22,1,50,50,542.98,499.59,4.68,No-run exit,7
2026-02-06,NIFTY,PUT,12:05:00,25630.8,OR_H,27.1,2.0,25.9,BEAR,25593.95,25665.6,25450.66,196.89,207.24,1,50,50,317.29,274.21,2.79,No-run exit,6
2026-02-09,NIFTY,PUT,09:35:00,25818.55,SWING_H,16.95,2.0,14.4,BULL,25781.65,25843.25,25658.45,140.24,98.56,1,50,50,-2283.78,-2325.23,-33.16,SL hit,3
2026-02-11,NIFTY,CALL,10:20:00,25942.45,OR_L,25.55,2.0,25.7,NEUTRAL,25961.65,25909.12,26066.7,81.53,79.13,1,50,50,-319.96,-361.12,-8.86,No-run exit,1
2026-02-13,NIFTY,CALL,10:55:00,25558.3,OR_L,14.35,2.88,22.0,BEAR,25560.5,25536.29,25630.35,196.63,179.44,1,50,50,-1059.33,-1101.99,-11.21,SL hit,6
2026-02-17,NIFTY,CALL,09:35:00,25603.3,SWING_L,24.6,2.0,12.9,NEUTRAL,25616.6,25571.03,25707.75,113.77,162.31,1,50,50,2226.79,2184.39,38.4,Target hit,2
2026-02-19,NIFTY,PUT,10:15:00,25764.4,PDH,18.9,1.75,20.4,BULL,25756.85,25791.03,25697.0,214.02,225.6,1,50,50,379.12,335.76,3.14,No-run exit,7
2026-02-23,NIFTY,PUT,10:45:00,25663.55,PDH,26.95,2.0,12.8,BEAR,25653.65,25698.21,25564.54,139.55,131.21,1,50,50,-616.83,-658.77,-9.44,No-run exit,3
2026-02-24,NIFTY,PUT,10:50:00,25480.25,SWING_H,19.4,2.0,18.0,BULL,25465.35,25507.3,25381.45,113.1,89.1,1,50,50,-1400.12,-1441.43,-25.49,SL hit,2
2026-02-26,NIFTY,CALL,13:25:00,25428.2,PDL,14.1,1.58,26.2,BEAR,25438.0,25406.48,25487.85,211.37,207.78,1,50,50,-379.25,-422.34,-4.0,No-run exit,7
2026-03-02,NIFTY,PUT,09:50:00,24958.8,OR_H,30.55,2.0,29.5,BEAR,24884.15,24996.85,24658.76,135.36,142.05,1,50,50,134.67,92.57,1.37,No-run exit,3
2026-03-04,NIFTY,CALL,09:40:00,24344.15,SWING_L,27.0,2.0,53.2,NEUTRAL,24408.75,24309.85,24606.54,76.66,34.5,1,50,50,-2307.76,-2348.25,-61.26,SL hit (theta),1
2026-03-05,NIFTY,PUT,10:15:00,24602.45,PDH,27.8,2.0,21.4,BEAR,24596.0,24637.64,24512.72,204.37,172.74,1,50,50,-1781.5,-1824.07,-17.85,SL hit,7
2026-03-09,NIFTY,CALL,10:55:00,23800.0,ROUND,49.85,2.0,15.8,BEAR,23862.35,23743.02,24101.0,129.8,134.43,1,50,50,31.39,-10.59,-0.16,No-run exit,3
2026-03-10,NIFTY,CALL,10:05:00,24125.15,OR_L,33.85,2.0,27.5,NEUTRAL,24139.5,24084.07,24250.35,107.21,153.88,1,50,50,2133.58,2091.3,39.01,Target hit,2
2026-03-12,NIFTY,PUT,09:35:00,23606.8,SWING_H,12.8,2.0,46.0,BEAR,23572.85,23626.69,23465.18,195.87,151.74,1,50,50,-2406.55,-2448.8,-25.0,SL hit,7
2026-03-13,NIFTY,PUT,09:45:00,23441.95,SWING_H,20.05,2.0,26.0,BEAR,23397.4,23469.04,23254.12,179.99,188.52,1,50,50,226.64,183.84,2.04,No-run exit,6
2026-03-16,NIFTY,PUT,09:40:00,23248.05,OR_H,21.95,2.0,55.1,BEAR,23240.5,23276.98,23167.54,126.42,165.7,1,50,50,1763.79,1721.34,27.23,Target hit,3
2026-03-17,NIFTY,PUT,10:30:00,23502.0,PDH,64.15,2.0,20.0,NEUTRAL,23467.85,23573.22,23257.11,104.23,99.68,1,50,50,-427.58,-469.05,-9.0,No-run exit,2
2026-03-19,NIFTY,PUT,10:15:00,23246.2,SWING_H,14.65,2.0,37.1,NEUTRAL,23217.0,23267.83,23115.34,192.91,163.76,1,50,50,-1657.71,-1700.14,-17.63,SL hit,7
2026-03-20,NIFTY,PUT,10:15:00,23246.2,SWING_H,14.55,2.0,62.5,BEAR,23219.6,23267.73,23123.34,178.62,151.77,1,50,50,-1542.7,-1584.95,-17.75,SL hit,6
2026-03-23,NIFTY,PUT,10:15:00,22586.4,SWING_H,22.8,2.0,18.2,BEAR,22554.5,22615.98,22431.53,122.69,123.14,1,50,50,-177.56,-219.38,-3.58,No-run exit,3
2026-03-24,NIFTY,PUT,09:40:00,22768.4,SWING_H,59.5,2.0,42.3,BEAR,22744.8,22834.75,22564.9,101.02,104.45,1,50,50,-28.74,-70.28,-1.39,No-run exit,2
2026-03-27,NIFTY,PUT,12:55:00,22959.35,SWING_H,13.85,2.0,34.2,NEUTRAL,22945.65,22980.09,22876.77,176.51,176.94,1,50,50,-178.27,-220.89,-2.5,No-run exit,6
2026-03-30,NIFTY,PUT,09:40:00,22697.2,SWING_H,16.9,2.0,45.7,BEAR,22659.25,22720.91,22535.92,123.26,180.23,1,50,50,2648.63,2605.96,42.28,Target hit,3
2026-04-01,NIFTY,PUT,10:25:00,22848.35,SWING_H,31.1,2.0,32.4,BEAR,22796.5,22886.31,22616.87,71.59,75.65,1,50,50,2.99,-38.12,-1.06,No-run exit,1
2026-04-02,NIFTY,PUT,10:20:00,22218.25,SWING_H,16.25,2.0,17.5,BEAR,22191.3,22241.17,22091.56,184.39,153.4,1,50,50,-1749.27,-1791.54,-19.43,SL hit,7
2026-04-06,NIFTY,CALL,09:35:00,22624.2,SWING_L,27.7,2.0,24.8,NEUTRAL,22704.35,22589.72,22933.61,123.5,65.46,1,50,50,-3102.14,-3143.09,-50.9,SL hit (theta),3
2026-04-09,NIFTY,CALL,11:25:00,23828.5,PDL,14.3,2.0,57.9,BULL,23855.25,23807.06,23951.64,198.22,208.92,1,50,50,334.92,291.82,2.94,No-run exit,7
2026-04-10,NIFTY,PUT,10:05:00,23978.7,OR_H,24.15,2.0,20.7,NEUTRAL,23960.65,24010.05,23861.85,184.32,156.17,1,50,50,-1607.65,-1649.96,-17.9,SL hit,6
2026-04-13,NIFTY,CALL,10:45:00,23721.45,SWING_L,25.15,2.0,17.2,BULL,23732.1,23689.19,23817.92,129.09,133.01,1,50,50,-3.88,-45.84,-0.71,No-run exit,3
2026-04-15,NIFTY,CALL,11:50:00,24220.0,SWING_L,17.85,2.1,8.5,NEUTRAL,24222.6,24194.89,24280.9,76.07,73.73,1,50,50,-316.77,-357.85,-9.41,No-run exit,1
2026-04-17,NIFTY,PUT,12:00:00,24298.35,SWING_H,24.75,2.0,15.5,NEUTRAL,24261.35,24330.4,24123.26,186.64,180.45,1,50,50,-509.43,-552.11,-5.92,No-run exit,6
