date,index,setup,direction,bias,gap_pct,signal_time,entry_time,entry_spot,entry_premium,sl_spot,tp_spot,lots,lot_size,quantity,partial1_lots,partial1_px,partial2_lots,partial2_px,exit_premium,gross_pnl,net_pnl,pnl_pct,exit_reason,dte
2024-01-02,NIFTY,ORB,PUT,NEUTRAL,0.285,10:35:00,10:40:00,21567.15,95.79,21715.98,21614.1,1,50,50,0,0.0,0,0.0,84.66,-656.66,-697.91,-14.42,TP hit,2
2024-01-05,NIFTY,VWAP,PUT,NEUTRAL,0.167,10:40:00,10:45:00,21705.35,166.97,21737.15,0.0,1,50,50,0,0.0,0,0.0,173.32,217.64,175.05,2.08,No-move,6
2024-01-08,NIFTY,ORB,PUT,NEUTRAL,0.175,11:05:00,11:10:00,21615.5,117.58,21687.83,21492.08,1,50,50,0,0.0,0,0.0,128.79,460.28,418.37,7.06,Trail SL,3
2024-01-09,NIFTY,ORB,CALL,BULLISH,0.661,11:05:00,11:10:00,21708.4,96.42,21652.26,21780.6,1,50,50,0,0.0,0,0.0,91.92,-325.14,-366.5,-7.52,No-move,2
2024-01-18,NIFTY,ORB,CALL,BEARISH,-0.756,11:55:00,12:00:00,21510.8,178.74,21442.09,21635.95,1,50,50,0,0.0,0,0.0,182.47,86.69,43.97,0.49,No-move,7
2024-01-23,NIFTY,ORB,PUT,BULLISH,0.601,10:35:00,10:40:00,21569.5,95.8,21705.94,21592.0,1,50,50,0,0.0,0,0.0,109.82,600.84,559.21,11.55,TP hit,2
2024-01-23,NIFTY,ORB,PUT,BULLISH,0.601,11:40:00,11:45:00,21466.1,95.34,21705.94,21592.0,1,50,50,0,0.0,0,0.0,93.98,-167.82,-209.21,-4.34,TP hit,2
2024-01-24,NIFTY,ORB,CALL,NEUTRAL,-0.272,11:20:00,11:25:00,21350.9,67.05,21241.01,21507.95,1,50,50,0,0.0,0,0.0,39.68,-1468.41,-1508.99,-44.35,Hard SL,1
2024-01-24,NIFTY,VWAP,PUT,NEUTRAL,-0.272,11:25:00,11:30:00,21297.7,66.89,21358.75,0.0,1,50,50,0,0.0,0,0.0,66.21,-133.78,-174.76,-5.15,Trail SL,1
2024-01-25,NIFTY,VWAP,CALL,NEUTRAL,-0.028,11:35:00,11:40:00,21346.85,177.37,21282.85,0.0,1,50,50,0,0.0,0,0.0,150.28,-1454.62,-1496.86,-16.78,Hard SL,7
2024-01-29,NIFTY,ORB,CALL,NEUTRAL,0.292,10:35:00,10:40:00,21609.5,117.55,21522.7,21762.1,1,50,50,0,0.0,0,0.0,117.22,-116.64,-158.38,-2.67,No-move,3
2024-01-29,NIFTY,ORB,CALL,NEUTRAL,0.292,11:20:00,11:25:00,21595.6,117.47,21522.7,21762.1,1,50,50,1,154.66114170975393,0,0.0,154.66,1759.56,1717.25,28.99,Partial 1 + close,3
2024-01-30,NIFTY,VWAP,CALL,NEUTRAL,0.142,11:55:00,12:00:00,21731.4,96.52,21707.35,0.0,2,50,100,0,0.0,0,0.0,80.63,-1789.14,-1831.53,-18.78,SL hit,2
2024-01-31,NIFTY,ORB,CALL,NEUTRAL,-0.201,10:30:00,10:35:00,21628.25,67.92,21543.31,21786.22,1,50,50,0,0.0,0,0.0,65.45,-223.32,-264.28,-7.67,No-move,1
2024-01-31,NIFTY,ORB,CALL,NEUTRAL,-0.201,11:05:00,11:10:00,21665.65,68.04,21543.31,21786.22,1,50,50,0,0.0,0,0.0,67.18,-142.93,-183.92,-5.33,No-move,1
2024-02-01,NIFTY,VWAP,PUT,BULLISH,0.333,11:15:00,11:20:00,21720.95,180.48,21787.25,0.0,1,50,50,0,0.0,0,0.0,171.6,-543.82,-586.37,-6.46,No-move,7
2024-02-01,NIFTY,PDH_PDL,PUT,BULLISH,0.333,11:55:00,12:00:00,21732.55,180.58,21770.6,21751.23,1,50,50,0,0.0,0,0.0,195.83,662.63,619.71,6.83,VWAP TP,7
2024-02-02,NIFTY,ORB,CALL,BULLISH,0.565,11:10:00,11:15:00,21986.85,169.14,21918.01,22190.62,1,50,50,0,0.0,0,0.0,194.1,1147.83,1104.94,12.99,Trail SL,6
2024-02-02,NIFTY,VWAP,PUT,BULLISH,0.565,12:25:00,12:30:00,21939.6,168.78,22034.6,0.0,1,50,50,0,0.0,0,0.0,168.16,-130.79,-173.3,-2.04,No-move,6
2024-02-05,NIFTY,VWAP,PUT,BULLISH,0.31,13:25:00,13:30:00,21906.3,119.16,21934.4,0.0,1,50,50,0,0.0,0,0.0,103.02,-907.12,-948.65,-15.79,SL hit,3
2024-02-07,NIFTY,ORB,PUT,BULLISH,0.484,11:30:00,11:35:00,21887.75,68.74,21991.52,21832.67,1,50,50,0,0.0,0,0.0,66.46,-214.1,-255.08,-7.32,No-move,1
2024-02-07,NIFTY,PDH_PDL,PUT,BULLISH,0.484,13:45:00,13:50:00,21910.45,68.81,21972.79,21944.48,1,50,50,0,0.0,0,0.0,65.26,-277.51,-318.48,-9.12,VWAP TP,1
2024-02-09,NIFTY,ORB,PUT,NEUTRAL,-0.15,11:00:00,11:05:00,21636.0,166.44,21699.26,21490.38,1,50,50,0,0.0,0,0.0,130.71,-1886.32,-1928.26,-23.03,SL hit,6
2024-02-12,NIFTY,ORB,PUT,NEUTRAL,0.068,11:05:00,11:10:00,21707.3,118.08,21766.39,21598.45,1,50,50,0,0.0,0,0.0,114.65,-271.35,-313.06,-5.26,No-move,3
2024-02-13,NIFTY,ORB,CALL,NEUTRAL,0.239,10:50:00,10:55:00,21738.15,96.55,21637.64,21880.1,1,50,50,0,0.0,0,0.0,95.68,-143.61,-185.03,-3.79,No-move,2
2024-02-13,NIFTY,ORB,CALL,NEUTRAL,0.239,11:10:00,11:15:00,21763.1,96.66,21637.64,21880.1,1,50,50,0,0.0,0,0.0,79.59,-953.54,-994.72,-20.37,Hard SL,2
2024-02-14,NIFTY,ORB,CALL,BEARISH,-0.69,11:10:00,11:15:00,21607.25,67.86,21579.51,21706.33,1,50,50,0,0.0,0,0.0,64.96,-244.86,-285.82,-8.3,No-move,1
2024-02-15,NIFTY,PDH_PDL,PUT,NEUTRAL,0.265,10:55:00,11:00:00,21848.65,181.54,21904.91,21862.6,1,50,50,0,0.0,0,0.0,180.49,-152.56,-195.25,-2.14,VWAP TP,7
2024-02-15,NIFTY,VWAP,CALL,NEUTRAL,0.265,12:20:00,12:25:00,21871.35,181.73,21842.85,0.0,1,50,50,0,0.0,0,0.0,158.86,-1243.65,-1286.02,-14.08,SL hit,7
2024-02-21,NIFTY,PDH_PDL,PUT,NEUTRAL,0.183,10:10:00,10:15:00,22213.7,69.76,22232.57,22223.98,2,50,100,0,0.0,0,0.0,71.98,22.1,-20.03,-0.28,VWAP TP,1
2024-02-22,NIFTY,ORB,PUT,NEUTRAL,0.24,10:55:00,11:00:00,21898.6,181.96,22003.47,21769.92,1,50,50,0,0.0,0,0.0,173.66,-515.06,-557.65,-6.1,No-move,7
2024-02-23,NIFTY,PDH_PDL,PUT,BULLISH,0.329,10:20:00,10:25:00,22237.9,171.07,22290.22,22253.13,1,50,50,0,0.0,0,0.0,176.41,167.04,124.4,1.45,VWAP TP,6
2024-02-23,NIFTY,VWAP,PUT,BULLISH,0.329,13:20:00,13:25:00,22231.3,171.02,22254.65,0.0,1,50,50,0,0.0,0,0.0,166.54,-324.24,-366.73,-4.26,No-move,6
2024-02-26,NIFTY,ORB,PUT,NEUTRAL,-0.113,11:50:00,11:55:00,22088.7,120.15,22158.67,22052.65,1,50,50,0,0.0,0,0.0,114.38,-388.26,-429.97,-7.1,No-move,3
2024-03-01,NIFTY,ORB,CALL,BULLISH,0.557,10:55:00,11:00:00,22172.75,170.57,22131.68,22347.5,1,50,50,1,224.6603767203624,0,0.0,224.66,2604.52,2561.16,29.86,Partial 1 + close,6
2024-03-06,NIFTY,ORB,PUT,NEUTRAL,-0.139,11:30:00,11:35:00,22261.65,69.91,22312.33,22174.73,1,50,50,0,0.0,0,0.0,72.3,19.27,-21.8,-0.61,No-move,1
2024-03-07,NIFTY,VWAP,CALL,NEUTRAL,0.112,11:00:00,11:05:00,22505.25,187.0,22450.85,0.0,1,50,50,0,0.0,0,0.0,179.49,-475.35,-518.02,-5.51,No-move,7
2024-03-11,NIFTY,ORB,PUT,NEUTRAL,0.151,10:50:00,10:55:00,22441.7,122.07,22479.24,22357.48,1,50,50,0,0.0,0,0.0,120.39,-184.08,-225.87,-3.67,No-move,3
2024-03-12,NIFTY,VWAP,PUT,NEUTRAL,0.065,10:40:00,10:45:00,22350.55,99.27,22422.6,0.0,1,50,50,0,0.0,0,0.0,104.57,164.81,123.25,2.46,Trail SL,2
2024-03-13,NIFTY,ORB,PUT,BULLISH,0.441,11:00:00,11:05:00,22245.8,69.86,22348.99,22097.62,1,50,50,0,0.0,0,0.0,70.57,-64.36,-105.4,-2.97,No-move,1
2024-03-13,NIFTY,ORB,PUT,BULLISH,0.441,11:20:00,11:25:00,22188.05,69.68,22348.99,22097.62,1,50,50,1,95.13112427895663,0,0.0,95.13,1172.56,1131.14,32.01,Partial 1 + close,1
2024-03-14,NIFTY,ORB,CALL,NEUTRAL,0.007,11:30:00,11:35:00,22136.35,183.93,21994.71,22193.25,1,50,50,0,0.0,0,0.0,205.91,999.15,956.08,10.34,TP hit,7
2024-03-15,NIFTY,ORB,PUT,BEARISH,-0.398,10:55:00,11:00:00,21975.15,169.05,22046.98,21856.9,1,50,50,0,0.0,0,0.0,172.02,48.4,5.83,0.07,No-move,6
2024-03-19,NIFTY,ORB,PUT,BEARISH,-0.476,10:30:00,10:35:00,21879.15,97.17,21938.92,21837.67,1,50,50,0,0.0,0,0.0,94.31,-243.16,-284.56,-5.8,No-move,2
2024-03-20,NIFTY,ORB,PUT,NEUTRAL,0.154,10:40:00,10:45:00,21730.7,68.25,21849.45,21740.82,1,50,50,0,0.0,0,0.0,73.1,142.6,101.52,2.93,TP hit,1
2024-03-20,NIFTY,ORB,PUT,NEUTRAL,0.154,10:55:00,11:00:00,21787.75,68.43,21849.45,21740.82,1,50,50,0,0.0,0,0.0,69.32,-55.51,-96.54,-2.78,No-move,1
2024-03-27,NIFTY,ORB,CALL,NEUTRAL,0.162,11:00:00,11:05:00,22170.15,69.63,22103.32,22233.1,1,50,50,0,0.0,0,0.0,67.23,-220.18,-261.17,-7.4,No-move,1
2024-03-28,NIFTY,ORB,CALL,NEUTRAL,0.074,10:35:00,10:40:00,22348.05,185.69,22233.56,22413.47,1,50,50,0,0.0,0,0.0,184.25,-171.82,-214.57,-2.3,No-move,7
2024-04-03,NIFTY,ORB,CALL,BEARISH,-0.35,10:45:00,10:50:00,22427.35,70.43,22389.58,22500.38,1,50,50,0,0.0,0,0.0,75.17,137.22,96.11,2.69,Trail SL,1
2024-04-04,NIFTY,ORB,PUT,BULLISH,0.653,10:50:00,10:55:00,22315.4,185.42,22501.82,22200.5,1,50,50,0,0.0,0,0.0,133.0,-2721.25,-2763.23,-29.65,Hard SL,7
2024-04-12,NIFTY,PDH_PDL,CALL,NEUTRAL,-0.254,11:15:00,11:20:00,22687.25,174.53,22663.5,22664.2,2,50,100,0,0.0,0,0.0,173.08,-344.81,-389.97,-2.22,VWAP TP,6
2024-04-12,NIFTY,VWAP,PUT,NEUTRAL,-0.254,12:15:00,12:20:00,22625.35,174.05,22690.3,0.0,1,50,50,0,0.0,0,0.0,169.62,-321.51,-364.04,-4.16,No-move,6
2024-04-15,NIFTY,ORB,CALL,BEARISH,-0.801,11:05:00,11:10:00,22378.05,121.73,22340.55,22538.55,1,50,50,0,0.0,0,0.0,121.05,-134.16,-175.96,-2.87,No-move,3
2024-04-18,NIFTY,ORB,CALL,NEUTRAL,0.157,11:05:00,11:10:00,22275.45,185.09,22243.89,22404.45,1,50,50,0,0.0,0,0.0,188.22,56.36,13.55,0.15,No-move,7
2024-04-19,NIFTY,ORB,CALL,BEARISH,-0.836,11:50:00,11:55:00,21905.5,168.51,21842.96,22010.9,1,50,50,0,0.0,0,0.0,171.64,56.6,14.04,0.17,No-move,6
2024-04-25,NIFTY,VWAP,PUT,BEARISH,-0.425,10:50:00,10:55:00,22347.8,185.69,22414.8,0.0,1,50,50,0,0.0,0,0.0,141.76,-2296.29,-2338.4,-25.05,SL hit,7
2024-04-25,NIFTY,VWAP,PUT,BEARISH,-0.425,11:20:00,11:25:00,22395.7,186.09,22429.6,0.0,1,50,50,0,0.0,0,0.0,178.45,-481.9,-524.57,-5.61,No-move,7
2024-05-06,NIFTY,VWAP,CALL,BULLISH,0.467,11:55:00,12:00:00,22519.35,122.5,22492.2,0.0,1,50,50,0,0.0,0,0.0,121.65,-142.61,-184.42,-2.99,No-move,3
2024-05-07,NIFTY,ORB,PUT,NEUTRAL,0.141,10:30:00,10:35:00,22339.5,99.22,22458.69,22354.93,1,50,50,0,0.0,0,0.0,103.52,115.16,73.62,1.47,TP hit,2
2024-05-07,NIFTY,ORB,PUT,NEUTRAL,0.141,10:55:00,11:00:00,22343.8,99.24,22458.69,22354.93,1,50,50,0,0.0,0,0.0,108.14,345.15,303.54,6.06,TP hit,2
2024-05-08,NIFTY,VWAP,CALL,BEARISH,-0.329,11:15:00,11:20:00,22287.8,70.0,22235.0,0.0,1,50,50,0,0.0,0,0.0,58.82,-659.12,-699.99,-19.72,Hard SL,1
2024-05-08,NIFTY,ORB,CALL,BEARISH,-0.329,11:45:00,11:50:00,22314.45,70.08,22253.53,22428.23,1,50,50,0,0.0,0,0.0,57.72,-717.77,-758.62,-21.35,Hard SL,1
2024-05-15,NIFTY,VWAP,PUT,NEUTRAL,0.143,11:25:00,11:30:00,22176.55,69.65,22229.9,0.0,1,50,50,0,0.0,0,0.0,44.96,-1334.53,-1375.19,-38.93,Hard SL,1
2024-05-16,NIFTY,ORB,PUT,BULLISH,0.49,10:45:00,10:50:00,22135.1,170.28,22264.44,22095.87,1,50,50,0,0.0,0,0.0,142.1,-1509.1,-1551.22,-18.11,Hard SL,6
2024-05-16,NIFTY,VWAP,CALL,BULLISH,0.49,12:05:00,12:10:00,22230.0,171.01,22156.5,0.0,1,50,50,0,0.0,0,0.0,143.51,-1475.03,-1517.17,-17.64,Hard SL,6
2024-05-23,NIFTY,ORB,CALL,NEUTRAL,-0.028,11:55:00,12:00:00,22760.5,71.48,22653.92,22850.58,1,50,50,0,0.0,0,0.0,69.89,-179.51,-220.54,-6.09,No-move,1
2024-05-24,NIFTY,PDH_PDL,PUT,NEUTRAL,-0.088,10:25:00,10:30:00,22935.5,176.44,23035.21,22954.02,1,50,50,0,0.0,0,0.0,175.66,-139.04,-181.66,-2.05,VWAP TP,6
2024-05-27,NIFTY,ORB,CALL,BULLISH,0.379,11:50:00,11:55:00,23050.1,125.38,23019.47,23161.85,1,50,50,0,0.0,0,0.0,127.17,-10.38,-52.28,-0.83,No-move,3
2024-06-06,NIFTY,ORB,CALL,BULLISH,0.999,11:30:00,11:35:00,22830.15,189.7,22752.43,23034.85,1,50,50,0,0.0,0,0.0,116.98,-3736.08,-3777.82,-39.62,SL hit,7
2024-06-07,NIFTY,ORB,CALL,NEUTRAL,-0.119,10:35:00,10:40:00,23041.65,177.25,22904.38,23200.92,1,50,50,0,0.0,0,0.0,169.98,-463.46,-506.0,-5.68,No-move,6
2024-06-07,NIFTY,ORB,CALL,NEUTRAL,-0.119,11:30:00,11:35:00,23076.2,177.52,22904.38,23200.92,1,50,50,0,0.0,0,0.0,240.3,3039.16,2995.57,33.56,TP hit,6
2024-06-10,NIFTY,PDH_PDL,PUT,NEUTRAL,0.211,10:35:00,10:40:00,23321.9,126.86,23373.32,23324.05,1,50,50,0,0.0,0,0.0,107.32,-1077.23,-1118.83,-17.5,Hard SL,3
2024-06-12,NIFTY,VWAP,PUT,BULLISH,0.355,11:25:00,11:30:00,23378.85,73.42,23421.35,0.0,1,50,50,0,0.0,0,0.0,60.92,-724.89,-765.79,-20.58,Hard SL,1
2024-06-19,NIFTY,ORB,PUT,NEUTRAL,0.287,10:55:00,11:00:00,23508.2,73.83,23561.72,23383.97,1,50,50,0,0.0,0,0.0,74.71,-56.0,-97.1,-2.6,No-move,1
2024-06-19,NIFTY,VWAP,PUT,NEUTRAL,0.287,13:05:00,13:10:00,23528.25,73.89,23555.75,0.0,1,50,50,0,0.0,0,0.0,61.27,-731.03,-771.93,-20.62,Hard SL,1
2024-06-21,NIFTY,ORB,PUT,BULLISH,0.348,10:40:00,10:45:00,23544.8,181.12,23603.4,23439.6,1,50,50,0,0.0,0,0.0,184.97,92.61,49.85,0.55,No-move,6
2024-06-24,NIFTY,ORB,CALL,BEARISH,-0.302,11:00:00,11:05:00,23505.0,127.86,23412.44,23573.0,1,50,50,0,0.0,0,0.0,132.03,108.57,66.6,1.03,No-move,3
2024-06-27,NIFTY,ORB,CALL,NEUTRAL,0.173,10:30:00,10:35:00,23897.4,198.57,23862.83,24010.53,1,50,50,0,0.0,0,0.0,172.71,-1393.03,-1435.6,-14.39,SL hit,7
2024-07-02,NIFTY,VWAP,PUT,BULLISH,0.438,11:40:00,11:45:00,24131.6,107.18,24162.7,0.0,1,50,50,0,0.0,0,0.0,90.23,-947.48,-988.82,-18.28,Hard SL,2
2024-07-02,NIFTY,PDH_PDL,PUT,BULLISH,0.438,12:10:00,12:15:00,24137.8,107.21,24181.13,24148.68,1,50,50,0,0.0,0,0.0,121.99,639.18,597.36,11.04,VWAP TP,2
2024-07-08,NIFTY,PDH_PDL,PUT,NEUTRAL,0.052,10:30:00,10:35:00,24280.3,132.07,24382.42,24301.03,1,50,50,0,0.0,0,0.0,127.12,-347.66,-389.56,-5.85,VWAP TP,3
2024-07-10,NIFTY,ORB,PUT,NEUTRAL,0.174,10:35:00,10:40:00,24173.4,75.92,24406.83,24267.42,1,50,50,0,0.0,0,0.0,64.97,-647.68,-688.64,-17.91,TP hit,1
2024-07-12,NIFTY,ORB,CALL,NEUTRAL,0.203,10:55:00,11:00:00,24528.5,188.69,24411.26,24588.2,1,50,50,0,0.0,0,0.0,191.98,64.32,21.46,0.23,No-move,6
2024-07-18,NIFTY,ORB,CALL,NEUTRAL,-0.233,10:45:00,10:50:00,24613.6,204.52,24564.69,24692.23,1,50,50,0,0.0,0,0.0,161.85,-2233.56,-2275.97,-22.15,SL hit,7
2024-07-22,NIFTY,ORB,CALL,BEARISH,-0.327,10:45:00,10:50:00,24593.6,133.78,24464.71,24728.05,1,50,50,0,0.0,0,0.0,111.07,-1235.43,-1277.08,-18.95,Hard SL,3
2024-07-23,NIFTY,VWAP,CALL,NEUTRAL,0.216,11:00:00,11:05:00,24508.8,108.85,24482.25,0.0,1,50,50,0,0.0,0,0.0,89.15,-1085.23,-1126.55,-20.51,SL hit,2
2024-07-29,NIFTY,VWAP,CALL,BULLISH,0.368,10:55:00,11:00:00,24930.7,135.61,24891.2,0.0,1,50,50,0,0.0,0,0.0,138.4,39.39,-2.67,-0.04,No-move,3
2024-07-29,NIFTY,VWAP,PUT,BULLISH,0.368,12:10:00,12:15:00,24905.5,135.48,24958.8,0.0,1,50,50,1,184.78808000000035,0,0.0,184.79,2365.4,2322.65,34.04,Partial 1 + close,3
2024-07-30,NIFTY,ORB,CALL,NEUTRAL,-0.006,11:50:00,11:55:00,24923.7,110.7,24859.31,25015.27,1,50,50,0,0.0,0,0.0,113.93,61.36,19.66,0.35,No-move,2
2024-08-05,NIFTY,ORB,PUT,BEARISH,-1.606,10:45:00,10:50:00,24145.75,131.34,24239.76,23956.18,1,50,50,1,173.4704308441827,0,0.0,173.47,2006.52,1963.93,29.68,Partial 1 + close,3
